Waktu,Tweet,Username
2021-11-16 11:07:29+00:00,"'Usai Santap Khanduri Maulid, Zulkifli Hasan Lantik Pengurus PAN Aceh https://t.co/KZ8pQEWEoa @PartaiPAN #DukungAniesPresiden2024 #percumalaporpolisi #Tommy #istrikesepian'",Aceh News
2021-11-16 11:07:29+00:00,"'#percumalaporpolisi\nTrending lagi?!\nYuk bjsa yuk, berbenah.'",Embun 1453
2021-11-16 11:06:02+00:00,'Estetik bgt bapack2 wkwkw...\n\nIstrinya #JagoOngkirMurah TVRI THANK YOU SHOPRR #percumalaporpolisi Fajri Al-Waqiah  ulama Ed Sheeran MBTI https://t.co/GdlO5ahWb3',Rahayusabil
2021-11-16 11:04:09+00:00,'Gus Dur : Hanya Hoegeng dan polisi tidur yg tidak bisa di suap..\n#percumalaporpolisi https://t.co/Hm302j1gs3',@yoeng_Y.Iskandar
2021-11-16 11:02:16+00:00,'#percumalaporpolisi mending lapor satpam bca aja \xf0\x9f\x98\x8c',GabutModeOn
2021-11-16 11:02:05+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',harus big win syn! picknavað
2021-11-16 10:59:39+00:00,'RT @pornvideopornoo: Sialkan sudahlah kemalingan malah di mintai uang dan akhirnya saya gak jadi proses\n\nmohon maaf sebelumnya karena saya\xe2\x80\xa6',Cari Jodoh Siap Nikah-Cari Istri-Cari Suami
2021-11-16 10:59:01+00:00,'Bijlaklah dalam bersosial media #percumalaporpolisi #\xe0\xb8\x9f\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x87\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xb8\xe0\xb8\xa5 #VirDas #btsdiamond #GMMTVSafeHouseSS2D2 #IndonesiaMaster2021 https://t.co/5u4Vumep61',alfarizky william
2021-11-16 10:58:43+00:00,"'Ibuku adalah istrinya ayahku yg pergi demi memuskan keinginnnya \xf0\x9f\x98\xab ,hilang ga tau kemana #percumalaporpolisi https://t.co/PzitJVHfaK'",Nendi Moskow .
2021-11-16 10:58:39+00:00,'Jadilah dirimu sendiri #BTCUSD #btsdiamond #\xe0\xb8\x9f\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x87\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xb8\xe0\xb8\xa5 #GMMTVSafeHouseSS2D2 #percumalaporpolisi https://t.co/vSoSlu1Eyz',alfarizky william
2021-11-16 10:58:29+00:00,'RT @indraelfarisi: Apakah tagar #percumalaporpolisi masih berlaku? https://t.co/jzygMZEEUE',Ridwan Syihabuddin
2021-11-16 10:58:15+00:00,"'Sialkan sudahlah kemalingan malah di mintai uang dan akhirnya saya gak jadi proses\n\nmohon maaf sebelumnya karena saya pun gak tau prosedur melapor ke polisi itu pakai uang, karena saya pun goblok gak ngerti soal soal gituan\n\nBagaimana tanggapannya\n\n#percumalaporpolisi'",VideoPorn- Videossexx- Pornsexx-Youporn
2021-11-16 10:58:15+00:00,"'Cerita singkat saya pernah kemalingan barang yang hilang hp android dua sma uang ces dua juta, saya melapor ke polisi karena ada saksi yang melihat, \n\nTapi saya melapor ke polisi saya di mintai uang kalau gak salah sekitar 750 ribu. lanjut\n\n#percumalaporpolisi'",VideoPorn- Videossexx- Pornsexx-Youporn
2021-11-16 10:57:34+00:00,'RT @NamungAbdiGusti: Diretas juga nih @DivHumas_Polri @polisisumut \n\n#percumalaporpolisi #PercumaLaporPolisi',Gatot
2021-11-16 10:57:00+00:00,'RT @bob_ichsan: Baru kali ini kayaknya klu mau buat laporan harus menyurati pimpinan polisi terlebih dulu...\nApa benar #PercumaLaporPolisi\xe2\x80\xa6',Ridwan Syihabuddin
2021-11-16 10:56:42+00:00,"'RT @imbangimedia: Berani JUJUR, MUTASI!!!!! #percumalaporpolisi'",Gatot
2021-11-16 10:55:43+00:00,'@benny_rhamdani_ Bisa ditemukan pada kolom komentar.... Hebat hebat\n#percumalaporpolisi \n#percumalaporpolisi https://t.co/5xUWHm1I63',``G.I.V.A.N.I``
2021-11-16 10:55:31+00:00,"'Densus 88 Tangkap Farid Okbah, Politisi PKS Singgung Rezim Islamophobia https://t.co/QoKiEGSX4F\n\n#densus #faridz #okbah #pks #percumalaporpolisi #IndonesiaMaster2021 #btsdiamond'",MedianeKita
2021-11-16 10:55:30+00:00,"'Coba tanya #Fajri dan #Istrinya ah siapa tau ada yg punya cerita yg sama dan bisa kasih tau solusinya, tanpa harus ke polisi, karena katanya #percumalaporpolisi \n#JagoOngkirMurah bisa bantu up official store ga?'",Tanzila Bintu Rahman
2021-11-16 10:55:25+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',Belum Sempurna
2021-11-16 10:54:42+00:00,"'@benny_rhamdani_ Buzzer dipelihara, Korea mangkrak bagaimana ceritanya?\n#percumalaporpolisi \n#percumalaporpolisi https://t.co/UBUPz8kXd7'",``G.I.V.A.N.I``
2021-11-16 10:54:14+00:00,"'RT @ZainZaidElFikri: Maju tak gentar, mengawal yang bayar.. \n#percumalaporpolisi'",Gatot
2021-11-16 10:53:26+00:00,'RT @CH1K4444: Semoga lancar... xixi\nBer bisnis PCR\n\n#percumalaporpolisi\n#percumalaporpolisi\n\nhttps://t.co/4ouoounkiW',Gatot
2021-11-16 10:51:03+00:00,"'RT @IlusiSenja2: #percumalaporpolisi Waktu itu kakek rumahnya kecurian, dibobol, hampir 40 juta raib di bawa maling, uang atm juga raib. La\xe2\x80\xa6'",kosong
2021-11-16 10:50:49+00:00,"'Inget bgt kek kejadian tante gw, Rumahnya kemalingan ampe perhiasanya pada hilang semua. Terus lapor lah ke polisi.. eh sampe sekarang tuh kasus gak ada peningkatan. Kasusnya 2019 dan sekarang dah 2021. Akhir-akhirnya polisi gak bertindak Dukun yang ambil ahli #percumalaporpolisi'",Alldino
2021-11-16 10:49:50+00:00,"'Banyak BUMN Sekarat, Pemerintah Bisa Apa? https://t.co/cF44E9iVuJ\nhttps://t.co/E3zL1BIPqK\nUdah 4.251.076\n143.670 Meninggal\n#percumalaporpolisi\n#PencitraanBasiPejabat\n#SaminaWaathonaIBHRS\n#justiceforibhrsandkm50\n#bongkarkorupsibansos\n#batalkanuuciptakerja\n#SpiderMan\n#tuesdayvibe'",onom
2021-11-16 10:47:26+00:00,"'RT @husinsuyut: #percumalaporpolisi \nmobil guwe hilang dibawa lari orang, bikin laporan ke polisi, dipanggil ber-kali2 untuk melengkapi ber\xe2\x80\xa6'",Skywalker_Rebbells
2021-11-16 10:45:27+00:00,'Idamanmu meresahkan neng #percumalaporpolisi',Airlangga
2021-11-16 10:45:05+00:00,"'RT @ZAEffendy: #PercumaLaporPolisi\n""Rugi jika percaya Polisi""?? #Nalar\nSuami ditahan &gt; Istri 19 tahun, hamil 5 bulan, diperas Rp150 Juta &amp;\xe2\x80\xa6'",Nur Hendratno
2021-11-16 10:43:01+00:00,"'Cara Unreg Kartu SIM Semua Operator Indonesia, Hapus NIK Terdaftar di Nomor hp\n\nhttps://t.co/UHXp3HHWFW\n\n#percumalaporpolisi\n#BeritaTerkini #BeritaJakarta #BeritaJogja'",KingdomTaurusNews î¨
2021-11-16 10:42:46+00:00,'Horeeeeee kirain masih #percumalaporpolisi \nMantap https://t.co/r2ISJOm9l2',setia
2021-11-16 10:42:27+00:00,'RT @xPemburu26: Tolong dong bagian SATPAS juga diperiksa..\nSarangny Dosa dan Kejorokan disana.\nNajis saya sebagai pemilik SIM murni diperma\xe2\x80\xa6',BANG (biasa gw di panggil)
2021-11-16 10:42:23+00:00,"'\xf0\x9f\x98\xadBisa2nya inner dress sebagus ini cuma 20 RIBUAN,\xf0\x9f\x92\xab Padahal Bahannya adem gak nerawang terus klo dipake jadi keliatan langsing gitu..\n\nLink https://t.co/101pjXpkNi\nIstrinya #JagoOngkirMurah THANK YOU SHOPEE Fajri Chen #SpiderMan #percumalaporpolisi #IndonesiaMaster2021 https://t.co/a8nmDQU2g8'",Racun Shopee
2021-11-16 10:42:18+00:00,'RT @Muhamma60791227: @tvOneNews tindakan represif anggota polres Konawe Selatan yg menembaki warga di saat ingin mempertanyakan laporan mre\xe2\x80\xa6',Cimporong
2021-11-16 10:41:59+00:00,'RT @Adra_silent: Masih relevan #percumalaporpolisi rakyat takut melapor \nYang melapor akan dibui \nJadi #percumalaporpolisi',dae
2021-11-16 10:41:54+00:00,"'RT @IlusiSenja2: #percumalaporpolisi Waktu itu kakek rumahnya kecurian, dibobol, hampir 40 juta raib di bawa maling, uang atm juga raib. La\xe2\x80\xa6'",dae
2021-11-16 10:41:50+00:00,'RT @robbyfadila: awokwowkwok.. #percumalaporpolisi',dae
2021-11-16 10:41:41+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',#Puppet
2021-11-16 10:41:41+00:00,"'RT @husinsuyut: #percumalaporpolisi \nmobil guwe hilang dibawa lari orang, bikin laporan ke polisi, dipanggil ber-kali2 untuk melengkapi ber\xe2\x80\xa6'",thukang ojeg
2021-11-16 10:41:37+00:00,"'RT @alqadrie_ipeh: \xe2\x86\x95\xef\xb8\x8f\xe2\x86\x95\xef\xb8\x8f\n\nKetegasan itu Diperlukan\n\n https://t.co/nnmLpQMz5S\n\n""Hujan Uang"" di mapolsek Banyuwangi senin 15/11/2021.\n#percuma\xe2\x80\xa6'",Inayâº
2021-11-16 10:41:27+00:00,'RT @xPemburu26: Tolong dong bagian SATPAS juga diperiksa..\nSarangny Dosa dan Kejorokan disana.\nNajis saya sebagai pemilik SIM murni diperma\xe2\x80\xa6',dae
2021-11-16 10:41:14+00:00,'RT @CH1K4444: Semoga lancar... xixi\nBer bisnis PCR\n\n#percumalaporpolisi\n#percumalaporpolisi\n\nhttps://t.co/4ouoounkiW',dae
2021-11-16 10:41:08+00:00,'RT @CH1K4444: Oh jadi begini ?\n\nSe buah institusi yang kata nya paling bersih tapi knp malah begini ?\n\n#percumalaporpolisi\n#percumalaporpol\xe2\x80\xa6',dae
2021-11-16 10:40:59+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',dae
2021-11-16 10:40:55+00:00,'Resmi Spesifikasi dan Harga Infinix Smart 6 Indonesia\nhttps://t.co/LHgRWnTw9n\n#percumalaporpolisi \n#IndonesiaMaster2021 \n#BeritaTerkini \n#BeritaJakarta',KingdomTaurusNews î¨
2021-11-16 10:40:43+00:00,"'RT @husinsuyut: #percumalaporpolisi \nmobil guwe hilang dibawa lari orang, bikin laporan ke polisi, dipanggil ber-kali2 untuk melengkapi ber\xe2\x80\xa6'",dae
2021-11-16 10:40:33+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',BANG (biasa gw di panggil)
2021-11-16 10:40:07+00:00,"'RT @Muhamma60791227: Tindakan represif anggota kepolisian yg menembaki warga ,ibu ibu dan anak anak di bawah umur yg bertujuan untuk bertan\xe2\x80\xa6'",Islam itu indah
2021-11-16 10:40:01+00:00,"'Maybelline sensational liquid matte ombre kit\n\nCuma 55k aja per boxnya. Cocok buat hadiah teman saudara atau kado pernikahan\n\nORIGINAL \nShopee, tokopedia, gostore \n\nJual istrinya tvri Fajri pertamina fajar penting #percumalaporpolisi m. faisal #IndonesiaMasters2021 MBTI ulama https://t.co/4G3XV76cTI'",Jual skincare gostore shopee tokopedia
2021-11-16 10:39:52+00:00,"'RT @husinsuyut: #percumalaporpolisi \nmobil guwe hilang dibawa lari orang, bikin laporan ke polisi, dipanggil ber-kali2 untuk melengkapi ber\xe2\x80\xa6'",BANG (biasa gw di panggil)
2021-11-16 10:39:49+00:00,'Tanggal Rilis OPPO A95 4G di Pasar Indonesia\nhttps://t.co/OVYqBg5Kzs\n\n#percumalaporpolisi \n#IndonesiaMaster2021 #SpiderMan \n#BeritaTerkini',KingdomTaurusNews î¨
2021-11-16 10:39:14+00:00,'klo viral lebih cepat direspon ....!\n\n#percumalaporpolisi https://t.co/X5BDFFDpvl',#Puppet
2021-11-16 10:39:05+00:00,"'Spesifikasi dan Harga Vivo Y15s Indonesia, Diam-diam Meluncur\n\nhttps://t.co/urR0smR2M6\n\n#percumalaporpolisi #IndonesiaMaster2021 #GMMTVSafeHouseSS2D2 #btsdiamond'",KingdomTaurusNews î¨
2021-11-16 10:38:45+00:00,'Excavator perusak segalanya #viral #\xe0\xb8\x9f\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x87\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xb8\xe0\xb8\xa5 #percumalaporpolisi #nct2021_universe #SpiderMan #Secret15N #\xeb\xac\xb4\xeb\x8c\x80\xec\xb2\x9c\xec\x9e\xac_\xec\x97\x94\xed\x95\x98\xec\x9d\xb4\xed\x94\x88_\xec\xa0\x9c\xec\x9d\xb4\xed\x81\xac_\xec\x83\x9d\xec\x9d\xbc\xec\xb6\x95\xed\x95\x98\xed\x95\xb4 #btsdiamond https://t.co/jrQSI5W1cp',danish william
2021-11-16 10:38:29+00:00,'RT @CH1K4444: Semoga lancar... xixi\nBer bisnis PCR\n\n#percumalaporpolisi\n#percumalaporpolisi\n\nhttps://t.co/4ouoounkiW',Inayâº
2021-11-16 10:38:05+00:00,"'RT @IlusiSenja2: #percumalaporpolisi Waktu itu kakek rumahnya kecurian, dibobol, hampir 40 juta raib di bawa maling, uang atm juga raib. La\xe2\x80\xa6'",Parjo
2021-11-16 10:37:57+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',Petani Lereng Merapi
2021-11-16 10:37:43+00:00,"'Emang Mimin mau ngobrol apaan,kok buat hestek ginian di trending topik?\n#percumalaporpolisi'",Eko Wahyudha
2021-11-16 10:37:18+00:00,"'RT @husinsuyut: #percumalaporpolisi \nmobil guwe hilang dibawa lari orang, bikin laporan ke polisi, dipanggil ber-kali2 untuk melengkapi ber\xe2\x80\xa6'",Arga Monkey
2021-11-16 10:37:14+00:00,"'RT @indoprogress: Sejak muculnya #PercumaLaporPolisi, bagai air bah bermunculan kesaksian mengenai ketidakbecusan kepolisian dalam menindak\xe2\x80\xa6'",gitgitaa
2021-11-16 10:36:46+00:00,'#percumalaporpolisi Mending lapor ke twitter atau ke group di Facebook #useless',AMOY
2021-11-16 10:36:32+00:00,"'Istri kena hipnotis berkas lengkap saksi ada, sampe skrg gak ada kelanjutannya #percumalaporpolisi'",Rocky Trisnando
2021-11-16 10:36:13+00:00,"'Senasib!\nMobil pickup ayahku buat kerja, dibegal orang di Lampung. Lapor polisi, udh disuruh bayar jg. Ujung2nya gaada kabar sampe skrg #percumalaporpolisi https://t.co/iJxIyBwoyV'",Annisa' N F
2021-11-16 10:34:59+00:00,"'#PercumaLaporPolisi kan pernah jadi tema di acara @MataNajwa , malah trendingnya skr'",ramsyadani
2021-11-16 10:34:15+00:00,'#percumalaporpolisi terus lapor ke siapa nih????',KingdomTaurusNews î¨
2021-11-16 10:33:28+00:00,"'Bahagia = Dandelions\nSedih     = Dandelions\nApapun masalah, dandelions lagu nya\n\n#fajri\n#percumalaporpolisi \n#Penting\n#istrinya\n#Thankyoushopee'",Hhha
2021-11-16 10:33:28+00:00,"'RT @alqadrie_ipeh: \xe2\x86\x95\xef\xb8\x8f\xe2\x86\x95\xef\xb8\x8f\n\nKetegasan itu Diperlukan\n\n https://t.co/nnmLpQMz5S\n\n""Hujan Uang"" di mapolsek Banyuwangi senin 15/11/2021.\n#percuma\xe2\x80\xa6'",Palembang 77
2021-11-16 10:33:21+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',bayoe77
2021-11-16 10:32:30+00:00,'RT @SajeedaAde: Ko bisa humas fulisi berteman dgn akun Hoak..??jd Selama ni akun Hoak suka suplai info ke apart gitu..???\n#percumalaporpoli\xe2\x80\xa6',Ririn
2021-11-16 10:31:59+00:00,'RT @bob_ichsan: Baru kali ini kayaknya klu mau buat laporan harus menyurati pimpinan polisi terlebih dulu...\nApa benar #PercumaLaporPolisi\xe2\x80\xa6',ramsyadani
2021-11-16 10:31:15+00:00,'Penguasa penguasa ohhhh #percumalaporpolisi',panpan
2021-11-16 10:30:26+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',Socio Geeks
2021-11-16 10:30:18+00:00,"'Ga jauh beda sama saya pak \xf0\x9f\xa4\xa3\n\nPakpol said, ""udah ikhlasin aja mas, saya tau mas uangnya banyak. Bisalah beli lagi"" \xf0\x9f\x99\x83\n\nLahh apaandah, ga dibantu sama sekali kalo gitu #percumalaporpolisi https://t.co/gxlECqhcRy'",Mirip Casillas
2021-11-16 10:30:09+00:00,'RT @CH1K4444: Oh jadi begini ?\n\nSe buah institusi yang kata nya paling bersih tapi knp malah begini ?\n\n#percumalaporpolisi\n#percumalaporpol\xe2\x80\xa6',ramsyadani
2021-11-16 10:30:06+00:00,"'RT @Ary12_10: #PercumaLaporPolisi, pak bro,,,\nbiar masyarakat tau jeroan sbnrx institusi coklat gimana,,,\niya gak @DivHumas_Polri,,,?'",Asep Supiaman
2021-11-16 10:30:00+00:00,'RT @Muhamma60791227: @tvOneNews tindakan represif anggota polres Konawe Selatan yg menembaki warga di saat ingin mempertanyakan laporan mre\xe2\x80\xa6',Asep Supiaman
2021-11-16 10:29:55+00:00,'RT @putragaruda27: #percumalaporpolisi mending lapor hansip aja @DivHumas_Polri',Asep Supiaman
2021-11-16 10:29:40+00:00,'RT @Anjay96162619: Miris polisi Indonesia sekarang.  hukum pun tak berguna bagi mereka yg berpangkat dan berduit. #PercumaLaporPolisi #huku\xe2\x80\xa6',Asep Supiaman
2021-11-16 10:29:29+00:00,"'RT @lpmkavling10: Hai, Soka!\n\nMasih ingat dengan #PercumaLaporPolisi ?\n\nTagar ini muncul sebagai buntut dari penghentian kasus pemerkosaan\xe2\x80\xa6'",Asep Supiaman
2021-11-16 10:29:18+00:00,'Apalagi yang ini penipuan sembako online #percumalaporpolisi\nTerus lapor mana dong.. Padahal penipuan online sekarang banyak banget. https://t.co/5RemVyIguq',Bakul Mie Ayam
2021-11-16 10:29:18+00:00,'RT @projectm_org: Lydia berharap polisi yang menyelidiki sekarang bisa \xe2\x80\x9cmenempatkan kemanusiaannya dengan baik.\xe2\x80\x9d\n\nReportase lanjutan \xe2\x80\x9cTiga\xe2\x80\xa6',Asep Supiaman
2021-11-16 10:29:06+00:00,"'RT @imbangimedia: Berani JUJUR, MUTASI!!!!! #percumalaporpolisi'",Asep Supiaman
2021-11-16 10:28:57+00:00,"'RT @Muhamma60791227: Oknum polisi kembali berulah, dgn menembaki warga yg ingin bertanya kekantor polisi,beginilah kalau polisi sudah kena\xe2\x80\xa6'",Asep Supiaman
2021-11-16 10:28:47+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',H Rudy Stuntman
2021-11-16 10:28:40+00:00,'RT @bob_ichsan: Baru kali ini kayaknya klu mau buat laporan harus menyurati pimpinan polisi terlebih dulu...\nApa benar #PercumaLaporPolisi\xe2\x80\xa6',Asep Supiaman
2021-11-16 10:28:29+00:00,"'RT @indoprogress: Sejak muculnya #PercumaLaporPolisi, bagai air bah bermunculan kesaksian mengenai ketidakbecusan kepolisian dalam menindak\xe2\x80\xa6'",Asep Supiaman
2021-11-16 10:28:18+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',Bourne â¨
2021-11-16 10:28:02+00:00,"'RT @Muhamma60791227: Tindakan represif anggota kepolisian yg menembaki warga ,ibu ibu dan anak anak di bawah umur yg bertujuan untuk bertan\xe2\x80\xa6'",Asep Supiaman
2021-11-16 10:26:51+00:00,"'RT @ZAEffendy: #PercumaLaporPolisi\n""Rugi jika percaya Polisi""?? #Nalar\nSuami ditahan &gt; Istri 19 tahun, hamil 5 bulan, diperas Rp150 Juta &amp;\xe2\x80\xa6'",Asep Supiaman
2021-11-16 10:26:18+00:00,'RT @T_Monyet: Njir... nyasare nemen j\n\n#percumalaporpolisi https://t.co/W8V8o9cGDD',Asep Supiaman
2021-11-16 10:25:56+00:00,'@viz90 @VIVAcoid Bagaimana ini Pak Kapolri @ListyoSigitP masa polisi minta imbalan dari sebuah kasus yang ditanganinya dan menyarankan pergi ke Dukun.\nJadi #percumalaporpolisi https://t.co/rsTktWmLaq',ðºððððð ð¶ðððððððð
2021-11-16 10:25:53+00:00,"'RT @refkialfian: Ciuuss....bukan nya makin ribeet, banyk contohnya looh.\n#percumalaporpolisi'",Asep Supiaman
2021-11-16 10:25:45+00:00,'RT @PribadiEza: Lalu kamera hp kita gunanya apa pak? #percumalaporpolisi',Asep Supiaman
2021-11-16 10:25:37+00:00,'RT @robbyfadila: awokwowkwok.. #percumalaporpolisi',Asep Supiaman
2021-11-16 10:25:23+00:00,'Ko bisa humas fulisi berteman dgn akun Hoak..??jd Selama ni akun Hoak suka suplai info ke apart gitu..???\n#percumalaporpolisi https://t.co/Q9Ljq2P932',@Ade_Sajeeda-
2021-11-16 10:24:40+00:00,'RT @viz90: @VIVAcoid Sodara saya sudah lapor ke propam kasus mobil dicuri sama anggota polisi sudah naik kasus tapi akhirnya redum lagi.. p\xe2\x80\xa6',Bob Dalil
2021-11-16 10:24:34+00:00,"'Saya anterin."" Pas mau dikasih imbalan, beliau nolak dan gak mau nerima apapun pemberiam dari ortu gua. \nMangkannya sampe sekarang gua respect banget sama TNI\n#BravoTNI #percumalaporpolisi'",á´³áµË¡â±Ê° á´¾Ê³áµáµáµáµáµ
2021-11-16 10:24:25+00:00,"'Bisa gak sih kalo kita lapornya ke TNI , soalnya gua punya kejadian yang sangat menurut saya patut diapresiasi banget. #percumalaporpolisi\n-A Thread-'",á´³áµË¡â±Ê° á´¾Ê³áµáµáµáµáµ
2021-11-16 10:24:23+00:00,'@txtdrberseragam Wkwkwkwkwkkw\n#percumalaporpolisi',PembelaUlama
2021-11-16 10:23:33+00:00,'RT @CH1K4444: Semoga lancar... xixi\nBer bisnis PCR\n\n#percumalaporpolisi\n#percumalaporpolisi\n\nhttps://t.co/4ouoounkiW',Asep Supiaman
2021-11-16 10:23:18+00:00,'Polisi Lapor Polisi Dan Yang Kecewa Polisi Juga. Hmmm...\n#percumalaporpolisi https://t.co/iqg7zTZnxV',Momovele
2021-11-16 10:23:09+00:00,'RT @bob_ichsan: Baru kali ini kayaknya klu mau buat laporan harus menyurati pimpinan polisi terlebih dulu...\nApa benar #PercumaLaporPolisi\xe2\x80\xa6',Syahlevicosi
2021-11-16 10:22:57+00:00,'Langitt.. bisakah kau turunkan aku jodohhh~ aku sudah lelah disakiti wkwk \xf0\x9f\x98\xad\xf0\x9f\x98\x85\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\x98\x86\n\nIstrinya #JagoOngkirMurah THANK YOU SHOPEE #percumalaporpolisi Ed Sheeran Fajri Ulama TVRI  #SpiderMan https://t.co/Pw15DqCr03',Rahayusabil
2021-11-16 10:22:37+00:00,'Dr 2014 Lo ud jadi president Republik Indonesia..kerja Lo ngapain aja selama ni..??\n#percumalaporpolisi https://t.co/eFbtJZBUMg',@Ade_Sajeeda-
2021-11-16 10:22:30+00:00,'@husinsuyut Wkwkwk\n#percumalaporpolisi',PembelaUlama
2021-11-16 10:22:28+00:00,'Benerkan #percumalaporpolisi https://t.co/oxAsUcFCpF',â¢courier
2021-11-16 10:22:21+00:00,"'RT @husinsuyut: #percumalaporpolisi \nmobil guwe hilang dibawa lari orang, bikin laporan ke polisi, dipanggil ber-kali2 untuk melengkapi ber\xe2\x80\xa6'",PembelaUlama
2021-11-16 10:22:14+00:00,'RT @CH1K4444: Semoga lancar... xixi\nBer bisnis PCR\n\n#percumalaporpolisi\n#percumalaporpolisi\n\nhttps://t.co/4ouoounkiW',CoumbeleX
2021-11-16 10:21:53+00:00,'@zarazettirazr @jokowi Kwkwkwkw....memalukan....#percumalaporpolisi',Gusti Panji
2021-11-16 10:21:00+00:00,"'RT @Muhamma60791227: Oknum polisi kembali berulah, dgn menembaki warga yg ingin bertanya kekantor polisi,beginilah kalau polisi sudah kena\xe2\x80\xa6'",Adeff M.Psi
2021-11-16 10:20:59+00:00,"'Sincerity is moral truth.\n\nTags, Istrinya Fajri Tommy TVRI Penting Pertamina Fajar Bagas Kalimantan #percumalaporpolisi #IndonesiaMaster2021'",K.E.Y.S.H.A #DiRumahAja
2021-11-16 10:20:11+00:00,'#percumalaporpolisi apalagi propam\nItu itu juga komplotannya https://t.co/Y24B57hL7W',â¢courier
2021-11-16 10:19:53+00:00,"'RT @LambeMukidi: ga bisa kerja,. lempar batu sembunyi tangan\n#PencitraanBasiPejabat #TKADatangBecana #percumalaporpolisi'",Asep Supiaman
